from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
MM-0109-CS,Braintree-02,2,366,246,353,120,1,,
MM-0109-CS,MM-0109,2,324,204,263,120,1,,
MM-0109-CS,MM-0109-S,2,324,204,263,120,1,,
MM-0109-S,38671,2,361,241,312,120,1,,
MM-0109-S,70105,2,366,246,353,120,1,,
MM-0109-S,Braintree-01,2,366,246,353,120,1,,
MM-0109-S,Braintree-02,2,366,246,353,120,1,,
MM-0109-S,MM-0109,2,324,204,263,120,1,,
MM-0109-S,MM-0109-CS,2,324,204,263,120,1,,
NEC-2237,10642,2,318,198,316,120,1,,
NEC-2237,70001,2,245,125,275,120,1,,
NEC-2237,875,2,276,156,316,120,1,,
NEC-2237,Forest Hills-01,2,245,125,275,120,1,,
NEC-2237,Forest Hills-02,2,245,125,275,120,1,,
NEC-2237,NEC-2237-03,2,287,167,216,120,1,,
NEC-2237,NEC-2237-05,2,287,167,216,120,1,,
NEC-2237-03,10642,2,318,198,316,120,1,,
NEC-2237-03,70001,2,245,125,275,120,1,,
NEC-2237-03,875,2,276,156,316,120,1,,
NEC-2237-03,Forest Hills-01,2,245,125,275,120,1,,
NEC-2237-03,Forest Hills-02,2,245,125,275,120,1,,
NEC-2237-03,NEC-2237,2,287,167,216,120,1,,
NEC-2237-03,NEC-2237-05,2,287,167,216,120,1,,
NEC-2237-05,10642,2,318,198,316,120,1,,
NEC-2237-05,70001,2,245,125,275,120,1,,
NEC-2237-05,875,2,276,156,316,120,1,,
NEC-2237-05,Forest Hills-01,2,245,125,275,120,1,,
NEC-2237-05,Forest Hills-02,2,245,125,275,120,1,,
NEC-2237-05,NEC-2237,2,287,167,216,120,1,,
NEC-2237-05,NEC-2237-03,2,287,167,216,120,1,,
NEC-2265,17861,2,145,25,32,120,1,,
NEC-2265,17862,2,150,30,99,120,1,,
NEC-2265,17863,2,162,42,114,120,1,,
NEC-2265,70010,2,172,52,141,120,1,,
NEC-2265,70011,2,172,52,141,120,1,,
NEC-2265,NEC-2265-01,2,168,48,112,120,1,,
NEC-2265,NEC-2265-02,2,267,147,250,120,1,,
NEC-2265,NEC-2265-03,2,168,48,112,120,1,,
NEC-2265-01,17861,2,173,53,118,120,1,,
NEC-2265-01,17862,2,152,32,152,120,1,,
NEC-2265-01,17863,2,164,44,167,120,1,,
NEC-2265-01,70010,2,180,60,200,120,1,,
NEC-2265-01,70011,2,180,60,200,120,1,,
NEC-2265-01,NEC-2265,2,168,48,112,120,1,,
NEC-2265-01,NEC-2265-02,2,270,150,304,120,1,,
NEC-2265-01,NEC-2265-03,2,133,13,17,120,1,,
NEC-2265-02,17861,2,278,158,265,120,1,,
NEC-2265-02,17862,2,252,132,171,120,1,,
NEC-2265-02,17863,2,264,144,186,120,1,,
NEC-2265-02,70010,2,294,174,359,120,1,,
NEC-2265-02,70011,2,294,174,359,120,1,,
NEC-2265-02,NEC-2265,2,269,149,252,120,1,,
NEC-2265-02,NEC-2265-01,2,271,151,306,120,1,,
NEC-2265-02,NEC-2265-03,2,271,151,306,120,1,,
NEC-2265-03,17861,2,173,53,118,120,1,,
NEC-2265-03,17862,2,152,32,152,120,1,,
NEC-2265-03,17863,2,164,44,167,120,1,,
NEC-2265-03,70010,2,180,60,200,120,1,,
NEC-2265-03,70011,2,180,60,200,120,1,,
NEC-2265-03,NEC-2265,2,168,48,112,120,1,,
NEC-2265-03,NEC-2265-01,2,133,13,17,120,1,,
NEC-2265-03,NEC-2265-02,2,270,150,304,120,1,,
NEC-2276,11384,2,158,38,49,120,1,,
NEC-2276,176,2,179,59,76,120,1,,
NEC-2276,23391,2,183,63,82,120,1,,
NEC-2276,70014,2,185,65,117,120,1,,
NEC-2276,70015,2,185,65,117,120,1,,
NEC-2276,NEC-2276-01,2,179,59,128,120,1,,
NEC-2276,NEC-2276-02,2,180,60,154,120,1,,
NEC-2276,NEC-2276-03,2,179,59,128,120,1,,
NEC-2276,WML-0012-05,2,272,152,244,120,1,,
NEC-2276,WML-0012-07,2,272,152,244,120,1,,
NEC-2276-01,11384,2,215,95,175,120,1,,
NEC-2276-01,176,2,250,130,221,120,1,,
NEC-2276-01,23391,2,188,68,140,120,1,,
NEC-2276-01,70014,2,233,113,232,120,1,,
NEC-2276-01,70015,2,233,113,232,120,1,,
NEC-2276-01,NEC-2276,2,203,83,160,120,1,,
NEC-2276-01,NEC-2276-02,2,228,108,268,120,1,,
NEC-2276-01,NEC-2276-03,2,151,31,41,120,1,,
NEC-2276-01,WML-0012-05,2,320,200,359,120,1,,
NEC-2276-01,WML-0012-07,2,320,200,359,120,1,,
NEC-2276-02,11384,2,250,130,244,120,1,,
NEC-2276-02,176,2,272,152,272,120,1,,
NEC-2276-02,23391,2,262,142,260,120,1,,
NEC-2276-02,70014,2,269,149,302,120,1,,
NEC-2276-02,70015,2,269,149,302,120,1,,
NEC-2276-02,NEC-2276,2,240,120,231,120,1,,
NEC-2276-02,NEC-2276-01,2,264,144,314,120,1,,
NEC-2276-02,NEC-2276-03,2,264,144,314,120,1,,
NEC-2276-02,WML-0012-05,2,357,237,430,120,1,,
NEC-2276-02,WML-0012-07,2,357,237,430,120,1,,
NEC-2276-03,11384,2,215,95,175,120,1,,
NEC-2276-03,176,2,250,130,221,120,1,,
NEC-2276-03,23391,2,188,68,140,120,1,,
NEC-2276-03,70014,2,233,113,232,120,1,,
NEC-2276-03,70015,2,233,113,232,120,1,,
NEC-2276-03,NEC-2276,2,203,83,160,120,1,,
NEC-2276-03,NEC-2276-01,2,151,31,41,120,1,,
NEC-2276-03,NEC-2276-02,2,228,108,268,120,1,,
NEC-2276-03,WML-0012-05,2,320,200,359,120,1,,
NEC-2276-03,WML-0012-07,2,320,200,359,120,1,,
NEC-2287,70079,2,298,178,342,120,1,,
NEC-2287,70080,2,323,203,434,120,1,,
NEC-2287,74611,2,286,166,329,120,1,,
NEC-2287,74617,2,289,169,333,120,1,,
NEC-2287,NEC-2287-01,2,275,155,200,120,1,,
NEC-2287,NEC-2287-02,2,275,155,200,120,1,,
NEC-2287,NEC-2287-03,2,275,155,200,120,1,,
NEC-2287,NEC-2287-04,2,280,160,207,120,1,,
NEC-2287,NEC-2287-05,2,280,160,207,120,1,,
NEC-2287,NEC-2287-06,2,288,168,218,120,1,,
NEC-2287,NEC-2287-07,2,288,168,218,120,1,,
NEC-2287,NEC-2287-08,2,285,165,214,120,1,,
NEC-2287,NEC-2287-09,2,285,165,214,120,1,,
NEC-2287,NEC-2287-10,2,271,151,196,120,1,,
NEC-2287,NEC-2287-11,2,305,185,239,120,1,,
NEC-2287,NEC-2287-12,2,299,179,231,120,1,,
NEC-2287,NEC-2287-13,2,289,169,218,120,1,,
NEC-2287-01,70079,2,313,193,361,120,1,,
NEC-2287-01,70080,2,338,218,453,120,1,,
NEC-2287-01,74611,2,301,181,348,120,1,,
NEC-2287-01,74617,2,304,184,352,120,1,,
NEC-2287-01,NEC-2287,2,275,155,200,120,1,,
NEC-2287-01,NEC-2287-02,2,223,103,133,120,1,,
NEC-2287-01,NEC-2287-03,2,223,103,133,120,1,,
NEC-2287-01,NEC-2287-04,2,236,116,150,120,1,,
NEC-2287-01,NEC-2287-05,2,236,116,150,120,1,,
NEC-2287-01,NEC-2287-06,2,248,128,165,120,1,,
NEC-2287-01,NEC-2287-07,2,248,128,165,120,1,,
NEC-2287-01,NEC-2287-08,2,260,140,182,120,1,,
NEC-2287-01,NEC-2287-09,2,260,140,182,120,1,,
NEC-2287-01,NEC-2287-10,2,274,154,199,120,1,,
NEC-2287-01,NEC-2287-11,2,304,184,238,120,1,,
NEC-2287-01,NEC-2287-12,2,310,190,245,120,1,,
NEC-2287-01,NEC-2287-13,2,320,200,258,120,1,,
NEC-2287-02,70079,2,299,179,342,120,1,,
NEC-2287-02,70080,2,323,203,434,120,1,,
NEC-2287-02,74611,2,286,166,329,120,1,,
NEC-2287-02,74617,2,289,169,333,120,1,,
NEC-2287-02,NEC-2287,2,275,155,200,120,1,,
NEC-2287-02,NEC-2287-01,2,223,103,133,120,1,,
NEC-2287-02,NEC-2287-03,2,127,7,8,120,1,,
NEC-2287-02,NEC-2287-04,2,227,107,138,120,1,,
NEC-2287-02,NEC-2287-05,2,227,107,138,120,1,,
NEC-2287-02,NEC-2287-06,2,239,119,154,120,1,,
NEC-2287-02,NEC-2287-07,2,239,119,154,120,1,,
NEC-2287-02,NEC-2287-08,2,253,133,172,120,1,,
NEC-2287-02,NEC-2287-09,2,253,133,172,120,1,,
NEC-2287-02,NEC-2287-10,2,262,142,183,120,1,,
NEC-2287-02,NEC-2287-11,2,294,174,225,120,1,,
NEC-2287-02,NEC-2287-12,2,300,180,233,120,1,,
NEC-2287-02,NEC-2287-13,2,308,188,243,120,1,,
NEC-2287-03,70079,2,299,179,342,120,1,,
NEC-2287-03,70080,2,323,203,434,120,1,,
NEC-2287-03,74611,2,286,166,329,120,1,,
NEC-2287-03,74617,2,289,169,333,120,1,,
NEC-2287-03,NEC-2287,2,275,155,200,120,1,,
NEC-2287-03,NEC-2287-01,2,223,103,133,120,1,,
NEC-2287-03,NEC-2287-02,2,127,7,8,120,1,,
NEC-2287-03,NEC-2287-04,2,227,107,138,120,1,,
NEC-2287-03,NEC-2287-05,2,227,107,138,120,1,,
NEC-2287-03,NEC-2287-06,2,239,119,154,120,1,,
NEC-2287-03,NEC-2287-07,2,239,119,154,120,1,,
NEC-2287-03,NEC-2287-08,2,253,133,172,120,1,,
NEC-2287-03,NEC-2287-09,2,253,133,172,120,1,,
NEC-2287-03,NEC-2287-10,2,262,142,183,120,1,,
NEC-2287-03,NEC-2287-11,2,294,174,225,120,1,,
NEC-2287-03,NEC-2287-12,2,300,180,233,120,1,,
NEC-2287-03,NEC-2287-13,2,308,188,243,120,1,,
NEC-2287-04,70079,2,288,168,329,120,1,,
NEC-2287-04,70080,2,313,193,421,120,1,,
NEC-2287-04,74611,2,276,156,316,120,1,,
NEC-2287-04,74617,2,279,159,320,120,1,,
NEC-2287-04,NEC-2287,2,280,160,207,120,1,,
NEC-2287-04,NEC-2287-01,2,236,116,150,120,1,,
NEC-2287-04,NEC-2287-02,2,227,107,138,120,1,,
NEC-2287-04,NEC-2287-03,2,227,107,138,120,1,,
NEC-2287-04,NEC-2287-05,2,127,7,8,120,1,,
NEC-2287-04,NEC-2287-06,2,225,105,136,120,1,,
NEC-2287-04,NEC-2287-07,2,225,105,136,120,1,,
NEC-2287-04,NEC-2287-08,2,241,121,157,120,1,,
NEC-2287-04,NEC-2287-09,2,241,121,157,120,1,,
NEC-2287-04,NEC-2287-10,2,250,130,169,120,1,,
NEC-2287-04,NEC-2287-11,2,281,161,208,120,1,,
NEC-2287-04,NEC-2287-12,2,286,166,215,120,1,,
NEC-2287-04,NEC-2287-13,2,295,175,227,120,1,,
NEC-2287-05,70079,2,288,168,329,120,1,,
NEC-2287-05,70080,2,313,193,421,120,1,,
NEC-2287-05,74611,2,276,156,316,120,1,,
NEC-2287-05,74617,2,279,159,320,120,1,,
NEC-2287-05,NEC-2287,2,280,160,207,120,1,,
NEC-2287-05,NEC-2287-01,2,236,116,150,120,1,,
NEC-2287-05,NEC-2287-02,2,227,107,138,120,1,,
NEC-2287-05,NEC-2287-03,2,227,107,138,120,1,,
NEC-2287-05,NEC-2287-04,2,127,7,8,120,1,,
NEC-2287-05,NEC-2287-06,2,225,105,136,120,1,,
NEC-2287-05,NEC-2287-07,2,225,105,136,120,1,,
NEC-2287-05,NEC-2287-08,2,241,121,157,120,1,,
NEC-2287-05,NEC-2287-09,2,241,121,157,120,1,,
NEC-2287-05,NEC-2287-10,2,250,130,169,120,1,,
NEC-2287-05,NEC-2287-11,2,281,161,208,120,1,,
NEC-2287-05,NEC-2287-12,2,286,166,215,120,1,,
NEC-2287-05,NEC-2287-13,2,295,175,227,120,1,,
NEC-2287-06,70079,2,284,164,324,120,1,,
NEC-2287-06,70080,2,309,189,416,120,1,,
NEC-2287-06,74611,2,272,152,311,120,1,,
NEC-2287-06,74617,2,275,155,315,120,1,,
NEC-2287-06,NEC-2287,2,288,168,218,120,1,,
NEC-2287-06,NEC-2287-01,2,248,128,165,120,1,,
NEC-2287-06,NEC-2287-02,2,239,119,154,120,1,,
NEC-2287-06,NEC-2287-03,2,239,119,154,120,1,,
NEC-2287-06,NEC-2287-04,2,225,105,136,120,1,,
NEC-2287-06,NEC-2287-05,2,225,105,136,120,1,,
NEC-2287-06,NEC-2287-07,2,127,7,8,120,1,,
NEC-2287-06,NEC-2287-08,2,229,109,141,120,1,,
NEC-2287-06,NEC-2287-09,2,229,109,141,120,1,,
NEC-2287-06,NEC-2287-10,2,237,117,152,120,1,,
NEC-2287-06,NEC-2287-11,2,269,149,193,120,1,,
NEC-2287-06,NEC-2287-12,2,275,155,200,120,1,,
NEC-2287-06,NEC-2287-13,2,283,163,210,120,1,,
NEC-2287-07,70079,2,284,164,324,120,1,,
NEC-2287-07,70080,2,309,189,416,120,1,,
NEC-2287-07,74611,2,272,152,311,120,1,,
NEC-2287-07,74617,2,275,155,315,120,1,,
NEC-2287-07,NEC-2287,2,288,168,218,120,1,,
NEC-2287-07,NEC-2287-01,2,248,128,165,120,1,,
NEC-2287-07,NEC-2287-02,2,239,119,154,120,1,,
NEC-2287-07,NEC-2287-03,2,239,119,154,120,1,,
NEC-2287-07,NEC-2287-04,2,225,105,136,120,1,,
NEC-2287-07,NEC-2287-05,2,225,105,136,120,1,,
NEC-2287-07,NEC-2287-06,2,127,7,8,120,1,,
NEC-2287-07,NEC-2287-08,2,229,109,141,120,1,,
NEC-2287-07,NEC-2287-09,2,229,109,141,120,1,,
NEC-2287-07,NEC-2287-10,2,237,117,152,120,1,,
NEC-2287-07,NEC-2287-11,2,269,149,193,120,1,,
NEC-2287-07,NEC-2287-12,2,275,155,200,120,1,,
NEC-2287-07,NEC-2287-13,2,283,163,210,120,1,,
NEC-2287-08,70079,2,281,161,320,120,1,,
NEC-2287-08,70080,2,306,186,412,120,1,,
NEC-2287-08,74611,2,269,149,307,120,1,,
NEC-2287-08,74617,2,272,152,311,120,1,,
NEC-2287-08,NEC-2287,2,285,165,214,120,1,,
NEC-2287-08,NEC-2287-01,2,260,140,182,120,1,,
NEC-2287-08,NEC-2287-02,2,253,133,172,120,1,,
NEC-2287-08,NEC-2287-03,2,253,133,172,120,1,,
NEC-2287-08,NEC-2287-04,2,241,121,157,120,1,,
NEC-2287-08,NEC-2287-05,2,241,121,157,120,1,,
NEC-2287-08,NEC-2287-06,2,229,109,141,120,1,,
NEC-2287-08,NEC-2287-07,2,229,109,141,120,1,,
NEC-2287-08,NEC-2287-09,2,127,7,8,120,1,,
NEC-2287-08,NEC-2287-10,2,224,104,135,120,1,,
NEC-2287-08,NEC-2287-11,2,256,136,176,120,1,,
NEC-2287-08,NEC-2287-12,2,262,142,183,120,1,,
NEC-2287-08,NEC-2287-13,2,270,150,194,120,1,,
NEC-2287-09,70079,2,281,161,320,120,1,,
NEC-2287-09,70080,2,306,186,412,120,1,,
NEC-2287-09,74611,2,269,149,307,120,1,,
NEC-2287-09,74617,2,272,152,311,120,1,,
NEC-2287-09,NEC-2287,2,285,165,214,120,1,,
NEC-2287-09,NEC-2287-01,2,260,140,182,120,1,,
NEC-2287-09,NEC-2287-02,2,253,133,172,120,1,,
NEC-2287-09,NEC-2287-03,2,253,133,172,120,1,,
NEC-2287-09,NEC-2287-04,2,241,121,157,120,1,,
NEC-2287-09,NEC-2287-05,2,241,121,157,120,1,,
NEC-2287-09,NEC-2287-06,2,229,109,141,120,1,,
NEC-2287-09,NEC-2287-07,2,229,109,141,120,1,,
NEC-2287-09,NEC-2287-08,2,127,7,8,120,1,,
NEC-2287-09,NEC-2287-10,2,224,104,135,120,1,,
NEC-2287-09,NEC-2287-11,2,256,136,176,120,1,,
NEC-2287-09,NEC-2287-12,2,262,142,183,120,1,,
NEC-2287-09,NEC-2287-13,2,270,150,194,120,1,,
NEC-2287-10,70079,2,282,162,321,120,1,,
NEC-2287-10,70080,2,307,187,413,120,1,,
NEC-2287-10,74611,2,270,150,308,120,1,,
NEC-2287-10,74617,2,273,153,312,120,1,,
NEC-2287-10,NEC-2287,2,270,150,195,120,1,,
NEC-2287-10,NEC-2287-01,2,274,154,199,120,1,,
NEC-2287-10,NEC-2287-02,2,262,142,183,120,1,,
NEC-2287-10,NEC-2287-03,2,262,142,183,120,1,,
NEC-2287-10,NEC-2287-04,2,250,130,169,120,1,,
NEC-2287-10,NEC-2287-05,2,250,130,169,120,1,,
NEC-2287-10,NEC-2287-06,2,237,117,152,120,1,,
NEC-2287-10,NEC-2287-07,2,237,117,152,120,1,,
NEC-2287-10,NEC-2287-08,2,224,104,135,120,1,,
NEC-2287-10,NEC-2287-09,2,224,104,135,120,1,,
NEC-2287-10,NEC-2287-11,2,158,38,50,120,1,,
NEC-2287-10,NEC-2287-12,2,174,54,70,120,1,,
NEC-2287-10,NEC-2287-13,2,178,58,75,120,1,,
NEC-2287-11,70079,2,317,197,366,120,1,,
NEC-2287-11,70080,2,342,222,458,120,1,,
NEC-2287-11,74611,2,305,185,353,120,1,,
NEC-2287-11,74617,2,308,188,357,120,1,,
NEC-2287-11,NEC-2287,2,304,184,238,120,1,,
NEC-2287-11,NEC-2287-01,2,304,184,238,120,1,,
NEC-2287-11,NEC-2287-02,2,294,174,225,120,1,,
NEC-2287-11,NEC-2287-03,2,294,174,225,120,1,,
NEC-2287-11,NEC-2287-04,2,281,161,208,120,1,,
NEC-2287-11,NEC-2287-05,2,281,161,208,120,1,,
NEC-2287-11,NEC-2287-06,2,269,149,193,120,1,,
NEC-2287-11,NEC-2287-07,2,269,149,193,120,1,,
NEC-2287-11,NEC-2287-08,2,256,136,176,120,1,,
NEC-2287-11,NEC-2287-09,2,256,136,176,120,1,,
NEC-2287-11,NEC-2287-10,2,158,38,50,120,1,,
NEC-2287-11,NEC-2287-12,2,208,88,114,120,1,,
NEC-2287-11,NEC-2287-13,2,213,93,121,120,1,,
NEC-2287-12,70079,2,322,202,372,120,1,,
NEC-2287-12,70080,2,346,226,464,120,1,,
NEC-2287-12,74611,2,309,189,359,120,1,,
NEC-2287-12,74617,2,312,192,363,120,1,,
NEC-2287-12,NEC-2287,2,298,178,230,120,1,,
NEC-2287-12,NEC-2287-01,2,310,190,245,120,1,,
NEC-2287-12,NEC-2287-02,2,300,180,233,120,1,,
NEC-2287-12,NEC-2287-03,2,300,180,233,120,1,,
NEC-2287-12,NEC-2287-04,2,286,166,215,120,1,,
NEC-2287-12,NEC-2287-05,2,286,166,215,120,1,,
NEC-2287-12,NEC-2287-06,2,275,155,200,120,1,,
NEC-2287-12,NEC-2287-07,2,275,155,200,120,1,,
NEC-2287-12,NEC-2287-08,2,262,142,183,120,1,,
NEC-2287-12,NEC-2287-09,2,262,142,183,120,1,,
NEC-2287-12,NEC-2287-10,2,174,54,70,120,1,,
NEC-2287-12,NEC-2287-11,2,208,88,114,120,1,,
NEC-2287-12,NEC-2287-13,2,208,88,114,120,1,,
NEC-2287-13,70079,2,340,220,396,120,1,,
NEC-2287-13,70080,2,365,245,488,120,1,,
NEC-2287-13,74611,2,328,208,383,120,1,,
NEC-2287-13,74617,2,331,211,387,120,1,,
NEC-2287-13,NEC-2287,2,288,168,217,120,1,,
NEC-2287-13,NEC-2287-01,2,320,200,258,120,1,,
NEC-2287-13,NEC-2287-02,2,308,188,243,120,1,,
NEC-2287-13,NEC-2287-03,2,308,188,243,120,1,,
NEC-2287-13,NEC-2287-04,2,295,175,227,120,1,,
NEC-2287-13,NEC-2287-05,2,295,175,227,120,1,,
NEC-2287-13,NEC-2287-06,2,283,163,210,120,1,,
NEC-2287-13,NEC-2287-07,2,283,163,210,120,1,,
NEC-2287-13,NEC-2287-08,2,270,150,194,120,1,,
NEC-2287-13,NEC-2287-09,2,270,150,194,120,1,,
NEC-2287-13,NEC-2287-10,2,178,58,75,120,1,,
NEC-2287-13,NEC-2287-11,2,213,93,121,120,1,,
NEC-2287-13,NEC-2287-12,2,208,88,114,120,1,,
Oak Grove-01,70036,2,65,5,6,60,1,,
Oak Grove-01,9328,2,239,119,242,120,1,,
Oak Grove-01,Oak Grove-02,2,65,5,6,60,1,,
Oak Grove-01,WR-0053-S,2,350,110,230,240,1,,
Oak Grove-02,70036,2,65,5,6,60,1,,
Oak Grove-02,9328,2,239,119,242,120,1,,
Oak Grove-02,Oak Grove-01,2,65,5,6,60,1,,
Oak Grove-02,WR-0053-S,2,350,110,230,240,1,,
WML-0012-05,11384,2,263,143,233,120,1,,
WML-0012-05,176,2,306,186,289,120,1,,
WML-0012-05,23391,2,301,181,282,120,1,,
WML-0012-05,70014,2,301,181,315,120,1,,
WML-0012-05,70015,2,301,181,315,120,1,,
WML-0012-05,NEC-2276,2,272,152,244,120,1,,
WML-0012-05,NEC-2276-01,2,296,176,328,120,1,,
WML-0012-05,NEC-2276-02,2,297,177,353,120,1,,
WML-0012-05,NEC-2276-03,2,296,176,328,120,1,,
WML-0012-05,WML-0012-07,2,165,45,58,120,1,,
WML-0012-07,11384,2,263,143,233,120,1,,
WML-0012-07,176,2,306,186,289,120,1,,
WML-0012-07,23391,2,301,181,282,120,1,,
WML-0012-07,70014,2,301,181,315,120,1,,
WML-0012-07,70015,2,301,181,315,120,1,,
WML-0012-07,NEC-2276,2,272,152,244,120,1,,
WML-0012-07,NEC-2276-01,2,296,176,328,120,1,,
WML-0012-07,NEC-2276-02,2,297,177,353,120,1,,
WML-0012-07,NEC-2276-03,2,296,176,328,120,1,,
WML-0012-07,WML-0012-05,2,165,45,58,120,1,,
WR-0045-S,5072,2,189,69,146,120,1,,
WR-0045-S,5327,2,201,81,161,120,1,,
WR-0045-S,53270,2,192,72,149,120,1,,
WR-0045-S,70034,2,182,62,181,120,1,,
WR-0045-S,70035,2,182,62,181,120,1,,
WR-0053-S,70036,2,240,120,240,120,1,,
WR-0053-S,9328,2,216,96,216,120,1,,
WR-0053-S,Oak Grove-01,2,240,120,240,120,1,,
WR-0053-S,Oak Grove-02,2,240,120,240,120,1,,
70018,70019,3,,,,,,,
70019,70018,3,,,,,,,
70059,70060,3,,,,,,,
70060,70059,3,,,,,,,
70069,70070,3,,,,,,,
70070,70069,3,,,,,,,
70071,70072,3,,,,,,,
70072,70071,3,,,,,,,
70093,70094,3,,,,,,,
70154,70155,3,,,,,,,
70155,70154,3,,,,,,,
70158,70159,3,,,,,,,
70159,70158,3,,,,,,,
70241,70242,3,,,,,,,
70242,70241,3,,,,,,,
10000,10000,4,,,,,,53305970,53305954
10000,10000,4,,,,,,53305971,53305955
10000,10000,4,,,,,,53305973,53305951
10000,10000,4,,,,,,53305972,53305946
10000,10000,4,,,,,,53305938,53305948
10000,10000,4,,,,,,53305937,53305950
10000,10000,4,,,,,,53305939,53305953
10000,10000,4,,,,,,53305940,53305952
10000,10000,4,,,,,,53305941,53305956
10000,10000,4,,,,,,53305942,53305947
10000,10000,4,,,,,,53305943,53305958
10000,10000,4,,,,,,53305944,53305957
10000,10000,4,,,,,,53305945,53305959
10000,10000,4,,,,,,53305929,53305949
10000,10000,4,,,,,,53305930,53305960
10000,10000,4,,,,,,53305928,53305961
10000,10000,4,,,,,,53305932,53305962
10000,10000,4,,,,,,53305931,53305963
10000,10000,4,,,,,,53305933,53305965
10000,10000,4,,,,,,53305934,53305964
10000,10000,4,,,,,,53305935,53305966
10000,10000,4,,,,,,53305936,53305967
10000,10000,4,,,,,,53315706,53315690
10000,10000,4,,,,,,53315707,53315691
10000,10000,4,,,,,,53315709,53315687
10000,10000,4,,,,,,53315708,53315682
10000,10000,4,,,,,,53315674,53315684
10000,10000,4,,,,,,53315673,53315686
10000,10000,4,,,,,,53315675,53315689
10000,10000,4,,,,,,53315676,53315688
10000,10000,4,,,,,,53315677,53315692
10000,10000,4,,,,,,53315678,53315683
10000,10000,4,,,,,,53315679,53315694
10000,10000,4,,,,,,53315680,53315693
10000,10000,4,,,,,,53315681,53315695
10000,10000,4,,,,,,53315665,53315685
10000,10000,4,,,,,,53315666,53315696
10000,10000,4,,,,,,53315664,53315697
10000,10000,4,,,,,,53315668,53315698
10000,10000,4,,,,,,53315667,53315699
10000,10000,4,,,,,,53315669,53315701
10000,10000,4,,,,,,53315670,53315700
10000,10000,4,,,,,,53315671,53315702
10000,10000,4,,,,,,53315672,53315703
10000,10000,4,,,,,,53183822,53183823
10000,10000,4,,,,,,53183824,53183825
10000,10000,4,,,,,,53183795,53183796
10000,10000,4,,,,,,53183826,53183797
10000,10000,4,,,,,,53183827,53183828
10000,10000,4,,,,,,53183829,53183830
10000,10000,4,,,,,,53183798,53183831
10000,10000,4,,,,,,53183832,53183833
10000,10000,4,,,,,,53183799,53183800
10000,10000,4,,,,,,53183834,53183835
10000,10000,4,,,,,,53183801,53183802
10000,10000,4,,,,,,53183836,53183837
10000,10000,4,,,,,,53183803,53183838
10000,10000,4,,,,,,53183804,53183839
10000,10000,4,,,,,,53183805,53183841
10000,10000,4,,,,,,53183840,53183807
10000,10000,4,,,,,,53183806,53183842
10000,10000,4,,,,,,53183808,53183843
10000,10000,4,,,,,,53183809,53183810
10000,10000,4,,,,,,53183844,53183845
10000,10000,4,,,,,,53183811,53183812
10000,10000,4,,,,,,53183814,53183815
10000,10000,4,,,,,,53183816,53183817
10000,10000,4,,,,,,53183818,53183819
10000,10000,4,,,,,,53183820,53183821
10000,10000,4,,,,,,53183783,53183784
10000,10000,4,,,,,,53183785,53183786
10000,10000,4,,,,,,53183787,53183788
10000,10000,4,,,,,,53183789,53183790
10000,10000,4,,,,,,53183791,53183792
10000,10000,4,,,,,,53183793,53183794
10000,10000,4,,,,,,53181488,53181489
10000,10000,4,,,,,,53181599,53181598
10000,10000,4,,,,,,53181601,53181596
10000,10000,4,,,,,,53181600,53181593
10000,10000,4,,,,,,53181603,53181594
10000,10000,4,,,,,,53181602,53181595
10000,10000,4,,,,,,53181597,53181592
10000,10000,4,,,,,,53181490,53181491
10000,10000,4,,,,,,53181492,53181493
10000,10000,4,,,,,,53181720,53181714
10000,10000,4,,,,,,53181730,53181728
10000,10000,4,,,,,,53181717,53181724
10000,10000,4,,,,,,53181731,53181729
10000,10000,4,,,,,,53181721,53181716
10000,10000,4,,,,,,53181713,53181719
10000,10000,4,,,,,,53181725,53181712
10000,10000,4,,,,,,53181711,53181722
10000,10000,4,,,,,,53181727,53181715
10000,10000,4,,,,,,53181723,53181718
10000,10000,4,,,,,,53181726,53181710
10000,10000,4,,,,,,53181494,53181495
10000,10000,4,,,,,,53181496,53181497
10000,10000,4,,,,,,53181499,53181501
10000,10000,4,,,,,,53181498,53181500
10000,10000,4,,,,,,53183295,53183296
10000,10000,4,,,,,,53181503,53181502
10000,10000,4,,,,,,53181504,53181505
10000,10000,4,,,,,,53181506,53181507
10000,10000,4,,,,,,53181508,53181509
10000,10000,4,,,,,,53181510,53181511
10000,10000,4,,,,,,53181512,53181513
10000,10000,4,,,,,,53164856,53164851
10000,10000,4,,,,,,53164857,53164854
10000,10000,4,,,,,,53164858,53164852
10000,10000,4,,,,,,53164859,53164853
10000,10000,4,,,,,,53164860,53164849
10000,10000,4,,,,,,53164861,53164850
10000,10000,4,,,,,,53164862,53164855
10000,10000,4,,,,,,53164863,53164848
10000,10000,4,,,,,,53291609,53291610
10000,10000,4,,,,,,53291611,53291612
10000,10000,4,,,,,,53291613,53291614
10000,10000,4,,,,,,53291615,53291616
10000,10000,4,,,,,,53291617,53291618
10000,10000,4,,,,,,53291619,53291620
10000,10000,4,,,,,,53291648,53291649
10000,10000,4,,,,,,53291650,53291651
10000,10000,4,,,,,,53291621,53291622
